fold,sample_index,ground_truth,dataset_split,attribute,attribute_data,{Vi},{Ve},{Se},{Vi ∪ Ve},{Vi ∪ Se},{Ve ∪ Se},{Vi ∪ Ve ∪ Se}
1,24,Setosa,train,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,25,Setosa,train,SL,5.0,0.0,0.0,0.8663,0.0,0.0,0.1137,0.0199
1,25,Setosa,train,SW,3.0,0.455,0.0,0.0,0.3485,0.0,0.0,0.1965
1,25,Setosa,train,PL,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,25,Setosa,train,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,26,Setosa,train,SL,5.0,0.0,0.0,0.8663,0.0,0.0,0.1137,0.0199
1,26,Setosa,train,SW,3.4,0.0,0.0,0.598,0.0,0.3048,0.0,0.0972
1,26,Setosa,train,PL,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,26,Setosa,train,PW,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,27,Setosa,train,SL,5.2,0.0,0.0,0.7329,0.0,0.0,0.2229,0.0441
1,27,Setosa,train,SW,3.5,0.0,0.0,0.7157,0.0,0.2264,0.0,0.0578
1,27,Setosa,train,PL,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,27,Setosa,train,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,29,Setosa,train,SL,4.7,0.0,0.0,0.9407,0.0,0.0,0.0511,0.0082
1,29,Setosa,train,SW,3.2,0.4262,0.0,0.0,0.0,0.3626,0.0,0.2112
1,29,Setosa,train,PL,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,29,Setosa,train,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,30,Setosa,train,SL,4.8,0.0,0.0,0.9254,0.0,0.0,0.0641,0.0105
1,30,Setosa,train,SW,3.1,0.4523,0.0,0.0,0.2788,0.0,0.0,0.2689
1,30,Setosa,train,PL,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,30,Setosa,train,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,32,Setosa,train,SL,5.2,0.0,0.0,0.7329,0.0,0.0,0.2229,0.0441
1,32,Setosa,train,SW,4.1,0.0,0.0,0.9916,0.0,0.0079,0.0,0.0005
1,32,Setosa,train,PL,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,32,Setosa,train,PW,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,33,Setosa,train,SL,5.5,0.0,0.5261,0.0,0.0,0.0,0.3363,0.1376
1,33,Setosa,train,SW,4.2,0.0,0.0,0.9961,0.0,0.0037,0.0,0.0002
1,33,Setosa,train,PL,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,33,Setosa,train,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,34,Setosa,train,SL,4.9,0.0,0.0,0.902,0.0,0.0,0.0839,0.0141
1,34,Setosa,train,SW,3.1,0.4523,0.0,0.0,0.2788,0.0,0.0,0.2689
1,34,Setosa,train,PL,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,34,Setosa,train,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,36,Setosa,train,SL,5.5,0.0,0.5261,0.0,0.0,0.0,0.3363,0.1376
1,36,Setosa,train,SW,3.5,0.0,0.0,0.7157,0.0,0.2264,0.0,0.0578
1,36,Setosa,train,PL,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,36,Setosa,train,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,37,Setosa,train,SL,4.9,0.0,0.0,0.902,0.0,0.0,0.0839,0.0141
1,37,Setosa,train,SW,3.6,0.0,0.0,0.8147,0.0,0.1539,0.0,0.0314
1,37,Setosa,train,PL,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,37,Setosa,train,PW,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,38,Setosa,train,SL,4.4,0.0,0.0,0.9605,0.0,0.0,0.034,0.0056
1,38,Setosa,train,SW,3.0,0.455,0.0,0.0,0.3485,0.0,0.0,0.1965
1,38,Setosa,train,PL,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,38,Setosa,train,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,39,Setosa,train,SL,5.1,0.0,0.0,0.8124,0.0,0.0,0.1583,0.0293
1,39,Setosa,train,SW,3.4,0.0,0.0,0.598,0.0,0.3048,0.0,0.0972
1,39,Setosa,train,PL,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,39,Setosa,train,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,40,Setosa,train,SL,5.0,0.0,0.0,0.8663,0.0,0.0,0.1137,0.0199
1,40,Setosa,train,SW,3.5,0.0,0.0,0.7157,0.0,0.2264,0.0,0.0578
1,40,Setosa,train,PL,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,40,Setosa,train,PW,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,41,Setosa,train,SL,4.5,0.0,0.0,0.9569,0.0,0.0,0.0371,0.006
1,41,Setosa,train,SW,2.3,0.0,0.7479,0.0,0.2214,0.0,0.0,0.0307
1,41,Setosa,train,PL,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,41,Setosa,train,PW,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,43,Setosa,train,SL,5.0,0.0,0.0,0.8663,0.0,0.0,0.1137,0.0199
1,43,Setosa,train,SW,3.5,0.0,0.0,0.7157,0.0,0.2264,0.0,0.0578
1,43,Setosa,train,PL,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,43,Setosa,train,PW,0.6,0.0,0.0,0.8638,0.0,0.0,0.1355,0.0007
1,44,Setosa,train,SL,5.1,0.0,0.0,0.8124,0.0,0.0,0.1583,0.0293
1,44,Setosa,train,SW,3.8,0.0,0.0,0.9367,0.0,0.056,0.0,0.0073
1,44,Setosa,train,PL,1.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,44,Setosa,train,PW,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,45,Setosa,train,SL,4.8,0.0,0.0,0.9254,0.0,0.0,0.0641,0.0105
1,45,Setosa,train,SW,3.0,0.455,0.0,0.0,0.3485,0.0,0.0,0.1965
1,45,Setosa,train,PL,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,45,Setosa,train,PW,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,46,Setosa,train,SL,5.1,0.0,0.0,0.8124,0.0,0.0,0.1583,0.0293
1,46,Setosa,train,SW,3.8,0.0,0.0,0.9367,0.0,0.056,0.0,0.0073
1,46,Setosa,train,PL,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,46,Setosa,train,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,47,Setosa,train,SL,4.6,0.0,0.0,0.9507,0.0,0.0,0.0426,0.0068
1,47,Setosa,train,SW,3.2,0.4262,0.0,0.0,0.0,0.3626,0.0,0.2112
1,47,Setosa,train,PL,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,47,Setosa,train,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,48,Setosa,train,SL,5.3,0.0,0.0,0.6225,0.0,0.0,0.3108,0.0667
1,48,Setosa,train,SW,3.7,0.0,0.0,0.888,0.0,0.0962,0.0,0.0157
1,48,Setosa,train,PL,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,48,Setosa,train,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,49,Setosa,train,SL,5.0,0.0,0.0,0.8663,0.0,0.0,0.1137,0.0199
1,49,Setosa,train,SW,3.3,0.0,0.0,0.4755,0.0,0.3753,0.0,0.1493
1,49,Setosa,train,PL,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,49,Setosa,train,PW,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,50,Versicolor,train,SL,7.0,0.8526,0.0,0.0,0.1474,0.0,0.0,0.0
1,50,Versicolor,train,SW,3.2,0.4262,0.0,0.0,0.0,0.3626,0.0,0.2112
1,50,Versicolor,train,PL,4.7,0.0,0.7051,0.0,0.2949,0.0,0.0,0.0
1,50,Versicolor,train,PW,1.4,0.0,0.9418,0.0,0.0582,0.0,0.0,0.0
1,51,Versicolor,train,SL,6.4,0.5437,0.0,0.0,0.4562,0.0,0.0,0.0001
1,51,Versicolor,train,SW,3.2,0.4262,0.0,0.0,0.0,0.3626,0.0,0.2112
1,51,Versicolor,train,PL,4.5,0.0,0.8545,0.0,0.1455,0.0,0.0,0.0
1,51,Versicolor,train,PW,1.5,0.0,0.8495,0.0,0.1505,0.0,0.0,0.0
1,52,Versicolor,train,SL,6.9,0.8116,0.0,0.0,0.1884,0.0,0.0,0.0
1,52,Versicolor,train,SW,3.1,0.4523,0.0,0.0,0.2788,0.0,0.0,0.2689
1,52,Versicolor,train,PL,4.9,0.5255,0.0,0.0,0.4745,0.0,0.0,0.0
1,52,Versicolor,train,PW,1.5,0.0,0.8495,0.0,0.1505,0.0,0.0,0.0
1,55,Versicolor,train,SL,5.7,0.0,0.6657,0.0,0.2232,0.0,0.0,0.111
1,55,Versicolor,train,SW,2.8,0.0,0.4838,0.0,0.4108,0.0,0.0,0.1054
1,55,Versicolor,train,PL,4.5,0.0,0.8545,0.0,0.1455,0.0,0.0,0.0
1,55,Versicolor,train,PW,1.3,0.0,0.9752,0.0,0.0248,0.0,0.0,0.0
1,56,Versicolor,train,SL,6.3,0.0,0.5107,0.0,0.4889,0.0,0.0,0.0005
1,56,Versicolor,train,SW,3.3,0.0,0.0,0.4755,0.0,0.3753,0.0,0.1493
1,56,Versicolor,train,PL,4.7,0.0,0.7051,0.0,0.2949,0.0,0.0,0.0
1,56,Versicolor,train,PW,1.6,0.0,0.6258,0.0,0.3742,0.0,0.0,0.0
1,57,Versicolor,train,SL,4.9,0.0,0.0,0.902,0.0,0.0,0.0839,0.0141
1,57,Versicolor,train,SW,2.4,0.0,0.7055,0.0,0.2572,0.0,0.0,0.0373
1,57,Versicolor,train,PL,3.3,0.0,0.9963,0.0,0.0037,0.0,0.0,0.0
1,57,Versicolor,train,PW,1.0,0.0,0.9953,0.0,0.0047,0.0,0.0,0.0
1,58,Versicolor,train,SL,6.6,0.6573,0.0,0.0,0.3427,0.0,0.0,0.0
1,58,Versicolor,train,SW,2.9,0.4393,0.0,0.0,0.4174,0.0,0.0,0.1433
1,58,Versicolor,train,PL,4.6,0.0,0.7909,0.0,0.2091,0.0,0.0,0.0
1,58,Versicolor,train,PW,1.3,0.0,0.9752,0.0,0.0248,0.0,0.0,0.0
1,59,Versicolor,train,SL,5.2,0.0,0.0,0.7329,0.0,0.0,0.2229,0.0441
1,59,Versicolor,train,SW,2.7,0.0,0.5465,0.0,0.3749,0.0,0.0,0.0786
1,59,Versicolor,train,PL,3.9,0.0,0.9824,0.0,0.0176,0.0,0.0,0.0
1,59,Versicolor,train,PW,1.4,0.0,0.9418,0.0,0.0582,0.0,0.0,0.0
1,60,Versicolor,train,SL,5.0,0.0,0.0,0.8663,0.0,0.0,0.1137,0.0199
1,60,Versicolor,train,SW,2.0,0.0,0.8444,0.0,0.1348,0.0,0.0,0.0207
1,60,Versicolor,train,PL,3.5,0.0,0.9942,0.0,0.0058,0.0,0.0,0.0
1,60,Versicolor,train,PW,1.0,0.0,0.9953,0.0,0.0047,0.0,0.0,0.0
1,61,Versicolor,train,SL,5.9,0.0,0.6721,0.0,0.304,0.0,0.0,0.0239
1,61,Versicolor,train,SW,3.0,0.455,0.0,0.0,0.3485,0.0,0.0,0.1965
1,61,Versicolor,train,PL,4.2,0.0,0.9516,0.0,0.0484,0.0,0.0,0.0
1,61,Versicolor,train,PW,1.5,0.0,0.8495,0.0,0.1505,0.0,0.0,0.0
1,62,Versicolor,train,SL,6.0,0.0,0.6449,0.0,0.3452,0.0,0.0,0.0098
1,62,Versicolor,train,SW,2.2,0.0,0.785,0.0,0.1889,0.0,0.0,0.0261
1,62,Versicolor,train,PL,4.0,0.0,0.9757,0.0,0.0243,0.0,0.0,0.0
1,62,Versicolor,train,PW,1.0,0.0,0.9953,0.0,0.0047,0.0,0.0,0.0
1,64,Versicolor,train,SL,5.6,0.0,0.6138,0.0,0.0,0.0,0.2055,0.1806
1,64,Versicolor,train,SW,2.9,0.4393,0.0,0.0,0.4174,0.0,0.0,0.1433
1,64,Versicolor,train,PL,3.6,0.0,0.9925,0.0,0.0075,0.0,0.0,0.0
1,64,Versicolor,train,PW,1.3,0.0,0.9752,0.0,0.0248,0.0,0.0,0.0
1,65,Versicolor,train,SL,6.7,0.7127,0.0,0.0,0.2873,0.0,0.0,0.0
1,65,Versicolor,train,SW,3.1,0.4523,0.0,0.0,0.2788,0.0,0.0,0.2689
1,65,Versicolor,train,PL,4.4,0.0,0.8995,0.0,0.1005,0.0,0.0,0.0
1,65,Versicolor,train,PW,1.4,0.0,0.9418,0.0,0.0582,0.0,0.0,0.0
1,66,Versicolor,train,SL,5.6,0.0,0.6138,0.0,0.0,0.0,0.2055,0.1806
1,66,Versicolor,train,SW,3.0,0.455,0.0,0.0,0.3485,0.0,0.0,0.1965
1,66,Versicolor,train,PL,4.5,0.0,0.8545,0.0,0.1455,0.0,0.0,0.0
1,66,Versicolor,train,PW,1.5,0.0,0.8495,0.0,0.1505,0.0,0.0,0.0
1,67,Versicolor,train,SL,5.8,0.0,0.6821,0.0,0.264,0.0,0.0,0.0539
1,67,Versicolor,train,SW,2.7,0.0,0.5465,0.0,0.3749,0.0,0.0,0.0786
1,67,Versicolor,train,PL,4.1,0.0,0.9659,0.0,0.0341,0.0,0.0,0.0
1,67,Versicolor,train,PW,1.0,0.0,0.9953,0.0,0.0047,0.0,0.0,0.0
1,68,Versicolor,train,SL,6.2,0.0,0.5614,0.0,0.4372,0.0,0.0,0.0013
1,68,Versicolor,train,SW,2.2,0.0,0.785,0.0,0.1889,0.0,0.0,0.0261
1,68,Versicolor,train,PL,4.5,0.0,0.8545,0.0,0.1455,0.0,0.0,0.0
1,68,Versicolor,train,PW,1.5,0.0,0.8495,0.0,0.1505,0.0,0.0,0.0
1,69,Versicolor,train,SL,5.6,0.0,0.6138,0.0,0.0,0.0,0.2055,0.1806
1,69,Versicolor,train,SW,2.5,0.0,0.6577,0.0,0.2957,0.0,0.0,0.0466
1,69,Versicolor,train,PL,3.9,0.0,0.9824,0.0,0.0176,0.0,0.0,0.0
1,69,Versicolor,train,PW,1.1,0.0,0.993,0.0,0.007,0.0,0.0,0.0
1,70,Versicolor,train,SL,5.9,0.0,0.6721,0.0,0.304,0.0,0.0,0.0239
1,70,Versicolor,train,SW,3.2,0.4262,0.0,0.0,0.0,0.3626,0.0,0.2112
1,70,Versicolor,train,PL,4.8,0.0,0.5973,0.0,0.4027,0.0,0.0,0.0
1,70,Versicolor,train,PW,1.8,0.9176,0.0,0.0,0.0824,0.0,0.0,0.0
1,71,Versicolor,train,SL,6.1,0.0,0.6069,0.0,0.3894,0.0,0.0,0.0038
1,71,Versicolor,train,SW,2.8,0.0,0.4838,0.0,0.4108,0.0,0.0,0.1054
1,71,Versicolor,train,PL,4.0,0.0,0.9757,0.0,0.0243,0.0,0.0,0.0
1,71,Versicolor,train,PW,1.3,0.0,0.9752,0.0,0.0248,0.0,0.0,0.0
1,72,Versicolor,train,SL,6.3,0.0,0.5107,0.0,0.4889,0.0,0.0,0.0005
1,72,Versicolor,train,SW,2.5,0.0,0.6577,0.0,0.2957,0.0,0.0,0.0466
1,72,Versicolor,train,PL,4.9,0.5255,0.0,0.0,0.4745,0.0,0.0,0.0
1,72,Versicolor,train,PW,1.5,0.0,0.8495,0.0,0.1505,0.0,0.0,0.0
1,73,Versicolor,train,SL,6.1,0.0,0.6069,0.0,0.3894,0.0,0.0,0.0038
1,73,Versicolor,train,SW,2.8,0.0,0.4838,0.0,0.4108,0.0,0.0,0.1054
1,73,Versicolor,train,PL,4.7,0.0,0.7051,0.0,0.2949,0.0,0.0,0.0
1,73,Versicolor,train,PW,1.2,0.0,0.9878,0.0,0.0122,0.0,0.0,0.0
1,74,Versicolor,train,SL,6.4,0.5437,0.0,0.0,0.4562,0.0,0.0,0.0001
1,74,Versicolor,train,SW,2.9,0.4393,0.0,0.0,0.4174,0.0,0.0,0.1433
1,74,Versicolor,train,PL,4.3,0.0,0.9305,0.0,0.0695,0.0,0.0,0.0
1,74,Versicolor,train,PW,1.3,0.0,0.9752,0.0,0.0248,0.0,0.0,0.0
1,75,Versicolor,train,SL,6.6,0.6573,0.0,0.0,0.3427,0.0,0.0,0.0
1,75,Versicolor,train,SW,3.0,0.455,0.0,0.0,0.3485,0.0,0.0,0.1965
1,75,Versicolor,train,PL,4.4,0.0,0.8995,0.0,0.1005,0.0,0.0,0.0
1,75,Versicolor,train,PW,1.4,0.0,0.9418,0.0,0.0582,0.0,0.0,0.0
1,76,Versicolor,train,SL,6.8,0.7646,0.0,0.0,0.2354,0.0,0.0,0.0
1,76,Versicolor,train,SW,2.8,0.0,0.4838,0.0,0.4108,0.0,0.0,0.1054
1,76,Versicolor,train,PL,4.8,0.0,0.5973,0.0,0.4027,0.0,0.0,0.0
1,76,Versicolor,train,PW,1.4,0.0,0.9418,0.0,0.0582,0.0,0.0,0.0
1,78,Versicolor,train,SL,6.0,0.0,0.6449,0.0,0.3452,0.0,0.0,0.0098
1,78,Versicolor,train,SW,2.9,0.4393,0.0,0.0,0.4174,0.0,0.0,0.1433
1,78,Versicolor,train,PL,4.5,0.0,0.8545,0.0,0.1455,0.0,0.0,0.0
1,78,Versicolor,train,PW,1.5,0.0,0.8495,0.0,0.1505,0.0,0.0,0.0
1,80,Versicolor,train,SL,5.5,0.0,0.5261,0.0,0.0,0.0,0.3363,0.1376
1,80,Versicolor,train,SW,2.4,0.0,0.7055,0.0,0.2572,0.0,0.0,0.0373
1,80,Versicolor,train,PL,3.8,0.0,0.987,0.0,0.013,0.0,0.0,0.0
1,80,Versicolor,train,PW,1.1,0.0,0.993,0.0,0.007,0.0,0.0,0.0
1,81,Versicolor,train,SL,5.5,0.0,0.5261,0.0,0.0,0.0,0.3363,0.1376
1,81,Versicolor,train,SW,2.4,0.0,0.7055,0.0,0.2572,0.0,0.0,0.0373
1,81,Versicolor,train,PL,3.7,0.0,0.9902,0.0,0.0098,0.0,0.0,0.0
1,81,Versicolor,train,PW,1.0,0.0,0.9953,0.0,0.0047,0.0,0.0,0.0
1,83,Versicolor,train,SL,6.0,0.0,0.6449,0.0,0.3452,0.0,0.0,0.0098
1,83,Versicolor,train,SW,2.7,0.0,0.5465,0.0,0.3749,0.0,0.0,0.0786
1,83,Versicolor,train,PL,5.1,0.7596,0.0,0.0,0.2404,0.0,0.0,0.0
1,83,Versicolor,train,PW,1.6,0.0,0.6258,0.0,0.3742,0.0,0.0,0.0
1,84,Versicolor,train,SL,5.4,0.0,0.0,0.4844,0.0,0.0,0.4174,0.0982
1,84,Versicolor,train,SW,3.0,0.455,0.0,0.0,0.3485,0.0,0.0,0.1965
1,84,Versicolor,train,PL,4.5,0.0,0.8545,0.0,0.1455,0.0,0.0,0.0
1,84,Versicolor,train,PW,1.5,0.0,0.8495,0.0,0.1505,0.0,0.0,0.0
1,87,Versicolor,train,SL,6.3,0.0,0.5107,0.0,0.4889,0.0,0.0,0.0005
1,87,Versicolor,train,SW,2.3,0.0,0.7479,0.0,0.2214,0.0,0.0,0.0307
1,87,Versicolor,train,PL,4.4,0.0,0.8995,0.0,0.1005,0.0,0.0,0.0
1,87,Versicolor,train,PW,1.3,0.0,0.9752,0.0,0.0248,0.0,0.0,0.0
1,88,Versicolor,train,SL,5.6,0.0,0.6138,0.0,0.0,0.0,0.2055,0.1806
1,88,Versicolor,train,SW,3.0,0.455,0.0,0.0,0.3485,0.0,0.0,0.1965
1,88,Versicolor,train,PL,4.1,0.0,0.9659,0.0,0.0341,0.0,0.0,0.0
1,88,Versicolor,train,PW,1.3,0.0,0.9752,0.0,0.0248,0.0,0.0,0.0
1,89,Versicolor,train,SL,5.5,0.0,0.5261,0.0,0.0,0.0,0.3363,0.1376
1,89,Versicolor,train,SW,2.5,0.0,0.6577,0.0,0.2957,0.0,0.0,0.0466
